hour_of_day,day_of_week,subject,opens,clicks,ctr
17,1,Don't miss out on these fantastic deals,29076,2394,0.08233594717292612
6,4,Limited time offer: 65% off!,12337,81,0.006565615627786334
8,6,Your weekly newsletter,44728,1841,0.04115989983902701
11,1,Limited time offer: 65% off!,5504,82,0.014898255813953489
19,1,Your weekly newsletter,35247,2501,0.07095639345192499
23,2,Don't miss out on these fantastic deals,42924,1240,0.028888267635821453
20,6,Limited time offer: 65% off!,1556,1556,1.0
18,0,Limited time offer: 65% off!,12200,1202,0.09852459016393443
1,0,Summer sale starts now!,30254,414,0.013684140940040987
22,4,Your weekly newsletter,9819,3733,0.3801812811895305
13,0,Don't miss out on these fantastic deals,16671,2616,0.15691920100773799
23,4,Don't miss out on these fantastic deals,31531,2933,0.09301956804414703
1,4,Summer sale starts now!,9794,4249,0.4338370430876047
12,0,New arrivals just for you,33776,2603,0.07706655613453339
15,5,Summer sale starts now!,27190,4514,0.16601691798455315
19,6,Limited time offer: 65% off!,21147,854,0.04038397881496193
3,1,New arrivals just for you,27926,3173,0.11362171453126119
12,5,Your weekly newsletter,7846,3288,0.4190670405302065
21,0,New arrivals just for you,22925,2369,0.10333696837513631
1,1,Your weekly newsletter,21411,4813,0.22479099528279856
10,0,Limited time offer: 65% off!,6801,2685,0.39479488310542565
7,0,Limited time offer: 65% off!,19839,4590,0.23136246786632392
10,1,New arrivals just for you,393,393,1.0
0,3,Don't miss out on these fantastic deals,6480,682,0.10524691358024692
13,5,Don't miss out on these fantastic deals,31342,2181,0.069587135473167
0,3,Limited time offer: 65% off!,28459,1708,0.06001616360378088
7,4,Limited time offer: 65% off!,21337,345,0.016169095936635892
14,0,Limited time offer: 65% off!,37648,3352,0.08903527411814705
23,5,Limited time offer: 65% off!,9343,4366,0.4673017232152414
2,2,Limited time offer: 65% off!,2055,2055,1.0
17,3,Your weekly newsletter,5726,1244,0.21725462801257422
6,5,New arrivals just for you,30494,2672,0.08762379484488751
19,5,New arrivals just for you,15648,2397,0.1531825153374233
12,3,Don't miss out on these fantastic deals,20588,4958,0.24081989508451526
22,5,Don't miss out on these fantastic deals,14918,1743,0.11683871832685347
9,5,Limited time offer: 65% off!,32411,674,0.02079540896609176
18,6,New arrivals just for you,45279,3396,0.07500165639700523
17,3,Your weekly newsletter,2665,2665,1.0
23,3,Don't miss out on these fantastic deals,33492,335,0.010002388630120625
16,5,Your weekly newsletter,9007,3029,0.336293993560564
2,3,Don't miss out on these fantastic deals,4227,1988,0.470309912467471
7,3,Summer sale starts now!,31376,224,0.0071392146863844975
14,3,Don't miss out on these fantastic deals,21063,928,0.04405830128661634
11,6,Your weekly newsletter,20688,4662,0.22534802784222738
8,1,Summer sale starts now!,6915,2926,0.42313810556760667
21,3,New arrivals just for you,4690,4690,1.0
3,1,Your weekly newsletter,10103,913,0.09036919726813818
4,4,Limited time offer: 65% off!,26862,4751,0.17686694959422233
17,6,Limited time offer: 65% off!,12605,3683,0.2921856406188021
1,3,Summer sale starts now!,34547,2546,0.07369670304223232
13,2,Don't miss out on these fantastic deals,38939,2190,0.05624181411952028
20,4,Limited time offer: 65% off!,4099,406,0.09904854842644548
15,6,Summer sale starts now!,17882,3418,0.1911419304328375
21,3,Limited time offer: 65% off!,27538,1954,0.0709564964775946
1,1,New arrivals just for you,36643,206,0.0056218104412848295
2,5,Summer sale starts now!,18546,1096,0.05909630108918365
13,3,Your weekly newsletter,736,736,1.0
14,0,Your weekly newsletter,2012,1375,0.6833996023856859
5,2,Your weekly newsletter,45235,3947,0.08725544379352271
4,4,Your weekly newsletter,43769,2910,0.06648541204962416
18,4,Your weekly newsletter,14124,2326,0.164684225431889
1,6,Limited time offer: 65% off!,14917,4096,0.274586042769994
9,2,Your weekly newsletter,44457,3985,0.089637177497357
0,3,Summer sale starts now!,46337,3747,0.08086410427951744
17,4,Limited time offer: 65% off!,16081,4885,0.30377464088054223
2,1,Limited time offer: 65% off!,24278,3211,0.13225965895049016
8,3,Limited time offer: 65% off!,35667,2239,0.06277511425126868
21,5,Summer sale starts now!,25241,3008,0.11917118973099322
5,2,Your weekly newsletter,31698,923,0.02911855637579658
16,4,New arrivals just for you,28344,3327,0.11737933954276038
14,3,Your weekly newsletter,5514,1115,0.20221254987305043
10,2,New arrivals just for you,6272,3844,0.6128826530612245
14,3,New arrivals just for you,20640,1659,0.08037790697674418
22,0,New arrivals just for you,39917,3052,0.07645865170228223
22,6,Your weekly newsletter,22181,4983,0.22465172895721564
11,4,New arrivals just for you,46962,2371,0.05048762829521741
23,0,Your weekly newsletter,20385,1815,0.08903605592347315
8,5,Summer sale starts now!,38612,1177,0.030482751476225006
8,4,Summer sale starts now!,49428,3980,0.08052116209435947
0,4,Limited time offer: 65% off!,20029,1768,0.08827200559189176
6,0,New arrivals just for you,32290,3611,0.11183028801486529
2,3,Your weekly newsletter,24410,2317,0.09492011470708726
10,4,New arrivals just for you,24969,2152,0.08618687172093396
7,0,Limited time offer: 65% off!,33751,4246,0.1258036798909662
0,3,New arrivals just for you,22999,3193,0.13883212313578852
12,1,Don't miss out on these fantastic deals,23771,419,0.017626519708888982
0,2,Don't miss out on these fantastic deals,33889,2274,0.06710141933960873
17,0,New arrivals just for you,28700,2430,0.08466898954703833
16,0,Don't miss out on these fantastic deals,38585,2850,0.07386290009070882
16,4,New arrivals just for you,19315,319,0.016515661403054622
18,0,Limited time offer: 65% off!,9548,1210,0.12672811059907835
20,3,Your weekly newsletter,9290,1870,0.20129171151776104
7,4,Limited time offer: 65% off!,21290,4329,0.20333489901362142
19,6,Summer sale starts now!,12082,4933,0.4082933289190531
13,5,Limited time offer: 65% off!,9308,3802,0.4084658358401375
7,2,Don't miss out on these fantastic deals,1595,1595,1.0
22,1,New arrivals just for you,9393,4286,0.45629724262748855
16,1,Your weekly newsletter,6424,3195,0.4973536737235367
4,3,New arrivals just for you,29997,4005,0.1335133513351335
9,1,Your weekly newsletter,13126,417,0.03176900807557519
12,0,Summer sale starts now!,22602,4698,0.2078577117069286
8,1,Summer sale starts now!,3595,3116,0.8667593880389429
23,5,Limited time offer: 65% off!,41967,3023,0.07203278766649987
3,3,Limited time offer: 65% off!,21400,2937,0.13724299065420562
17,0,New arrivals just for you,30926,794,0.025674190001940114
15,1,Don't miss out on these fantastic deals,10206,4712,0.46168920242994316
8,4,Limited time offer: 65% off!,31045,4029,0.129779352552746
15,0,Don't miss out on these fantastic deals,4704,2439,0.5184948979591837
2,0,Your weekly newsletter,4078,2153,0.5279548798430603
7,0,Your weekly newsletter,4450,2990,0.6719101123595506
11,5,Limited time offer: 65% off!,4759,3947,0.8293759193107796
19,4,Summer sale starts now!,5378,885,0.16455931573075494
22,4,New arrivals just for you,4222,2150,0.5092373282804358
3,2,New arrivals just for you,10548,4860,0.46075085324232085
18,5,New arrivals just for you,4543,2224,0.4895443539511336
15,6,Your weekly newsletter,19716,345,0.017498478393183203
19,1,Summer sale starts now!,28047,3501,0.1248261846186758
21,6,Limited time offer: 65% off!,5332,3226,0.605026256564141
9,5,Summer sale starts now!,3032,3032,1.0
19,1,Summer sale starts now!,48448,4781,0.09868312417437253
9,6,Summer sale starts now!,17382,3414,0.19641007939247498
10,6,New arrivals just for you,1646,933,0.5668286755771568
9,3,Summer sale starts now!,26521,2564,0.09667810414388597
13,2,Your weekly newsletter,32002,3939,0.1230860571214299
19,2,Summer sale starts now!,14174,3698,0.260900239875829
13,1,Limited time offer: 65% off!,39386,1198,0.03041689940588026
21,4,Limited time offer: 65% off!,17998,450,0.025002778086454052
10,6,Limited time offer: 65% off!,39499,2639,0.06681181802070939
22,1,New arrivals just for you,16546,4708,0.28454007010757887
11,0,Your weekly newsletter,30134,4526,0.15019579212849274
1,2,Summer sale starts now!,29590,454,0.015343021290976682
20,4,Summer sale starts now!,1335,1283,0.9610486891385768
2,5,New arrivals just for you,11959,4954,0.41424868300025086
18,2,Limited time offer: 65% off!,4621,3808,0.8240640553992642
5,0,Limited time offer: 65% off!,10963,4151,0.3786372343336678
13,2,Your weekly newsletter,10136,4663,0.460043409629045
16,3,Your weekly newsletter,1986,1986,1.0
17,3,Don't miss out on these fantastic deals,19202,1195,0.06223310071867514
20,5,Summer sale starts now!,8642,4420,0.5114556815551956
14,1,Your weekly newsletter,33475,2354,0.0703211351755041
0,5,Limited time offer: 65% off!,7689,2056,0.26739497984133176
7,0,Limited time offer: 65% off!,9099,779,0.08561380371469392
0,4,Limited time offer: 65% off!,37033,2418,0.06529311694974753
9,5,Don't miss out on these fantastic deals,1352,1352,1.0
3,0,Summer sale starts now!,38781,3134,0.08081276913952709
19,1,Limited time offer: 65% off!,3578,3578,1.0
8,0,Limited time offer: 65% off!,21989,4162,0.1892764564100232
3,4,Don't miss out on these fantastic deals,16768,3465,0.206643606870229
7,2,Summer sale starts now!,22503,3111,0.1382482335688575
2,4,New arrivals just for you,10757,3594,0.3341080226829042
10,3,Don't miss out on these fantastic deals,10633,2559,0.24066585159409387
20,5,Your weekly newsletter,47683,3225,0.06763416731329824
8,2,Summer sale starts now!,24141,271,0.011225715587589578
18,4,Don't miss out on these fantastic deals,4089,2771,0.677671802396674
6,0,Don't miss out on these fantastic deals,44601,3249,0.07284590031613641
10,2,Limited time offer: 65% off!,42528,1249,0.029368886380737397
9,2,Summer sale starts now!,16674,1333,0.07994482427731799
1,6,Your weekly newsletter,3010,614,0.20398671096345514
7,4,New arrivals just for you,36558,3797,0.1038623557087368
3,6,Limited time offer: 65% off!,13874,4689,0.33797030416606605
9,1,Limited time offer: 65% off!,685,685,1.0
11,6,Don't miss out on these fantastic deals,3179,1927,0.6061654608367412
19,4,Summer sale starts now!,10181,2933,0.28808564973971124
8,3,Your weekly newsletter,35630,1141,0.03202357563850688
9,6,Summer sale starts now!,9519,2561,0.26904086563714674
10,6,New arrivals just for you,8931,276,0.030903594222371517
19,2,Summer sale starts now!,12101,4000,0.3305511941161887
11,2,Summer sale starts now!,17775,3265,0.18368495077355837
17,6,Summer sale starts now!,10826,213,0.019674856826159246
21,2,Don't miss out on these fantastic deals,32090,693,0.02159551262075413
10,2,Limited time offer: 65% off!,41299,4491,0.10874355311266616
5,2,Don't miss out on these fantastic deals,31679,1635,0.05161147763502636
4,4,Don't miss out on these fantastic deals,9510,1520,0.1598317560462671
16,1,Don't miss out on these fantastic deals,19445,3296,0.169503728464901
13,4,New arrivals just for you,18544,2357,0.12710310612597067
11,2,Summer sale starts now!,399,399,1.0
15,6,New arrivals just for you,18564,800,0.043094160741219564
7,1,Don't miss out on these fantastic deals,17475,2823,0.1615450643776824
17,3,New arrivals just for you,22240,3790,0.1704136690647482
5,2,New arrivals just for you,26695,3242,0.12144596366360742
12,3,Summer sale starts now!,6480,437,0.06743827160493827
0,2,Summer sale starts now!,16655,636,0.03818673071149805
9,3,Don't miss out on these fantastic deals,16634,2272,0.1365877119153541
10,2,Don't miss out on these fantastic deals,16317,2333,0.14297971440828583
18,6,New arrivals just for you,21589,588,0.027236092454490712
6,0,Don't miss out on these fantastic deals,3093,3093,1.0
22,4,New arrivals just for you,10731,4372,0.40741776162519805
17,4,New arrivals just for you,46086,3214,0.06973918326606779
4,0,New arrivals just for you,27203,4717,0.17339999264786973
14,1,Summer sale starts now!,43439,4757,0.1095098874283478
7,6,Summer sale starts now!,11288,2851,0.2525690999291283
11,6,Your weekly newsletter,42266,4481,0.1060190223820565
23,4,Limited time offer: 65% off!,9392,2755,0.29333475298126066
21,2,Limited time offer: 65% off!,1403,1403,1.0
11,2,Your weekly newsletter,44511,4244,0.09534721754173126
6,5,Don't miss out on these fantastic deals,44219,4448,0.1005902440127547
21,0,Your weekly newsletter,13846,2338,0.16885743174924167
15,1,Your weekly newsletter,14814,4758,0.32118266504657755
13,2,New arrivals just for you,45413,110,0.002422213903507806
18,0,New arrivals just for you,19209,836,0.043521266073194856
14,5,Your weekly newsletter,35844,111,0.003096752594576498
6,0,New arrivals just for you,38843,109,0.0028061684215946246
17,2,Summer sale starts now!,19303,3859,0.1999171113298451
4,0,New arrivals just for you,13569,3425,0.25241358980028006
16,1,Summer sale starts now!,23807,542,0.02276641323980342
4,2,New arrivals just for you,1561,372,0.23830877642536835
6,5,Limited time offer: 65% off!,6462,2893,0.44769421231816775
3,4,Don't miss out on these fantastic deals,32355,4935,0.15252665739452945
4,5,Summer sale starts now!,24480,3001,0.12258986928104575
12,4,Your weekly newsletter,12389,2934,0.23682298813463556
0,3,Don't miss out on these fantastic deals,39258,3508,0.08935758316776199
21,1,Don't miss out on these fantastic deals,3887,2757,0.7092873681502444
19,1,New arrivals just for you,16339,1693,0.1036171124303813
2,4,Your weekly newsletter,22066,4535,0.20551980422369256
4,4,New arrivals just for you,3999,3999,1.0
16,2,Your weekly newsletter,1482,1482,1.0
16,5,Summer sale starts now!,33243,3019,0.09081611166260566
5,0,Don't miss out on these fantastic deals,49482,2455,0.04961400105088719
8,6,Limited time offer: 65% off!,27780,1302,0.0468682505399568
9,2,Don't miss out on these fantastic deals,36653,1869,0.05099173328240526
9,2,New arrivals just for you,23646,778,0.032901970735008036
19,1,Summer sale starts now!,12130,753,0.06207749381698269
7,6,Limited time offer: 65% off!,11049,2702,0.24454701782966784
19,0,Summer sale starts now!,16951,324,0.019113916583092444
9,1,Don't miss out on these fantastic deals,14535,559,0.03845889232886137
12,2,New arrivals just for you,551,551,1.0
3,5,Your weekly newsletter,4242,775,0.1826968411126827
6,3,Summer sale starts now!,23785,4538,0.19079251629178054
19,6,Don't miss out on these fantastic deals,8019,567,0.0707070707070707
8,2,Your weekly newsletter,7910,1095,0.13843236409608092
2,5,Limited time offer: 65% off!,1064,1064,1.0
10,1,Your weekly newsletter,26823,2307,0.08600827647914104
23,0,Don't miss out on these fantastic deals,1683,1683,1.0
11,3,New arrivals just for you,2988,799,0.2674029451137885
23,2,Your weekly newsletter,9687,353,0.0364405904820894
3,5,New arrivals just for you,33006,4433,0.13430891353087318
10,0,Don't miss out on these fantastic deals,23690,149,0.006289573659772056
18,4,Limited time offer: 65% off!,41700,304,0.007290167865707434
17,4,Summer sale starts now!,36767,482,0.013109581962085566
12,3,Don't miss out on these fantastic deals,2995,2223,0.742237061769616
15,1,Don't miss out on these fantastic deals,22142,2944,0.13295998554782765
19,6,Your weekly newsletter,21306,4585,0.2151975969210551
14,3,Limited time offer: 65% off!,17104,2574,0.1504911131898971
23,2,Summer sale starts now!,13670,2683,0.19626920263350403
9,2,Your weekly newsletter,16868,3346,0.19836376571022055
0,4,Summer sale starts now!,37375,1385,0.03705685618729097
11,3,Don't miss out on these fantastic deals,9180,3250,0.3540305010893246
23,1,Summer sale starts now!,27624,4143,0.14997827975673328
14,6,New arrivals just for you,31256,1123,0.035929101612490404
23,0,Summer sale starts now!,4313,3091,0.716670530952933
23,6,Don't miss out on these fantastic deals,26324,4401,0.16718583801853823
12,0,Limited time offer: 65% off!,13590,4752,0.34966887417218545
21,4,Summer sale starts now!,15710,683,0.043475493316359005
4,6,Summer sale starts now!,7555,1360,0.1800132362673726
2,1,Limited time offer: 65% off!,18106,3511,0.19391361979454325
1,1,Limited time offer: 65% off!,12423,4149,0.3339773001690413
20,2,Don't miss out on these fantastic deals,10180,522,0.051277013752455795
