send_time,subject,recipients,opens,clicks
2023-02-23 05:52:53,New arrivals just for you,9270,9270,411
2022-01-21 12:53:25,Summer sale starts now!,86505,30531,147
2022-08-22 02:43:38,Don't miss out on these fantastic deals,52254,40652,4190
2023-10-28 09:38:57,Don't miss out on these fantastic deals,48349,7429,4722
2023-01-31 10:22:17,Don't miss out on these fantastic deals,34616,6931,4660
2023-12-05 19:21:26,Your weekly newsletter,67498,31992,381
2023-06-03 06:07:50,Don't miss out on these fantastic deals,32009,26288,1339
2022-01-31 23:22:01,New arrivals just for you,73809,24237,2636
2022-10-27 06:01:00,New arrivals just for you,56392,21118,4899
2022-10-08 13:06:25,Don't miss out on these fantastic deals,32079,11915,2574
2022-05-17 10:18:17,Don't miss out on these fantastic deals,99002,45515,1473
2023-03-27 20:35:05,Summer sale starts now!,42357,28741,1367
2023-04-24 15:50:27,Your weekly newsletter,42499,42499,341
2023-05-19 20:46:50,Don't miss out on these fantastic deals,50831,30498,3880
2023-11-15 21:51:37,Your weekly newsletter,44179,4771,101
2023-11-04 20:22:55,Your weekly newsletter,92316,40115,1101
2023-06-05 09:43:24,New arrivals just for you,98770,46032,372
2022-02-20 05:16:12,Your weekly newsletter,38247,38247,4993
2023-10-08 01:58:14,Don't miss out on these fantastic deals,1673,1673,1673
2022-01-28 17:52:12,New arrivals just for you,53061,43810,2126
2022-07-26 06:46:59,Summer sale starts now!,41202,41141,4284
2022-08-19 07:26:52,Don't miss out on these fantastic deals,50629,39731,4322
2022-11-20 01:00:12,Summer sale starts now!,73685,35489,55
2023-11-17 06:42:53,New arrivals just for you,16097,8498,4085
2022-06-05 06:41:54,Don't miss out on these fantastic deals,51940,49408,657
2022-12-19 18:04:50,Limited time offer: 65% off!,2710,2710,291
2023-04-28 15:58:35,Summer sale starts now!,69841,40452,1791
2023-05-11 09:13:50,Limited time offer: 65% off!,43520,42729,315
2023-05-31 00:01:12,Limited time offer: 65% off!,67735,31021,3824
2023-11-23 13:49:14,New arrivals just for you,5340,5340,1144
2023-08-15 20:24:58,Don't miss out on these fantastic deals,97276,1135,294
2022-06-24 04:52:51,Your weekly newsletter,22446,22446,3187
2022-10-31 13:24:28,Summer sale starts now!,11734,11734,4603
2022-02-08 01:58:22,Summer sale starts now!,83571,19472,2682
2022-05-16 03:58:46,New arrivals just for you,83448,47868,3156
2022-01-21 09:52:11,Don't miss out on these fantastic deals,43766,30414,2233
2023-03-11 05:38:52,Your weekly newsletter,81972,15136,1845
2022-04-16 10:05:19,Summer sale starts now!,26777,26777,3609
2022-10-27 23:34:45,Summer sale starts now!,56385,24415,851
2023-03-18 02:42:10,Don't miss out on these fantastic deals,65270,32403,1396
2022-02-22 15:58:35,Limited time offer: 65% off!,78577,22326,716
2023-02-02 23:30:33,Limited time offer: 65% off!,88055,41536,3608
2023-04-10 23:36:42,Don't miss out on these fantastic deals,79016,31610,256
2023-07-24 10:43:53,Your weekly newsletter,19873,13102,3073
2022-08-16 06:50:41,Limited time offer: 65% off!,11279,6063,2234
2023-05-04 14:26:48,Don't miss out on these fantastic deals,27265,27265,4230
2023-03-03 04:14:48,Don't miss out on these fantastic deals,4714,4714,3458
2022-10-19 11:46:13,Limited time offer: 65% off!,38983,19568,2168
2022-10-14 08:42:12,Limited time offer: 65% off!,41636,7424,940
2022-02-07 13:23:02,Don't miss out on these fantastic deals,97692,23706,2881
2023-04-01 01:20:06,Limited time offer: 65% off!,2010,2010,2010
2022-08-12 09:08:03,New arrivals just for you,38140,27890,1016
2022-01-07 21:31:23,Your weekly newsletter,20117,20117,1421
2023-03-30 20:13:23,Summer sale starts now!,30855,24964,872
2022-03-31 21:42:02,Limited time offer: 65% off!,54203,6495,1596
2022-05-13 18:57:36,New arrivals just for you,43625,6460,2870
2022-10-29 17:44:50,Don't miss out on these fantastic deals,57149,15021,4067
2022-06-11 07:21:31,Don't miss out on these fantastic deals,3791,3791,3791
2022-08-24 04:20:36,Limited time offer: 65% off!,26639,2500,2309
2022-06-15 10:00:57,New arrivals just for you,83759,7099,2869
2022-08-23 23:27:13,Your weekly newsletter,79258,15726,2893
2022-05-25 04:40:31,New arrivals just for you,37875,5480,4362
2022-01-02 18:10:23,Limited time offer: 65% off!,72061,38314,134
2023-12-13 03:49:39,Your weekly newsletter,99063,11153,1207
2022-03-07 00:40:48,Your weekly newsletter,22588,22588,4190
2022-02-05 16:17:27,New arrivals just for you,40454,40454,3658
2022-02-25 22:06:41,Your weekly newsletter,28352,28352,3698
2022-02-07 14:53:27,Your weekly newsletter,19926,19926,720
2023-05-30 06:53:43,Your weekly newsletter,12585,12585,3004
2023-07-27 02:36:38,Don't miss out on these fantastic deals,32982,32982,11
2023-11-28 06:48:24,Summer sale starts now!,6307,6307,3359
2023-04-07 05:35:42,Don't miss out on these fantastic deals,58744,45646,3582
2022-01-07 01:41:45,Your weekly newsletter,91450,30802,4228
2023-01-02 04:42:51,Limited time offer: 65% off!,62896,7826,2478
2022-07-10 07:01:53,Summer sale starts now!,2053,2053,1587
2023-03-04 02:48:16,Your weekly newsletter,57566,49329,2622
2022-03-14 09:10:39,Summer sale starts now!,64001,23243,3199
2022-05-16 11:50:21,Limited time offer: 65% off!,1796,1796,260
2022-01-28 17:22:52,New arrivals just for you,24638,24638,4427
2022-04-28 11:41:01,Limited time offer: 65% off!,72767,19412,1410
2022-01-15 10:24:45,New arrivals just for you,44367,37946,1206
2022-10-22 19:50:14,Don't miss out on these fantastic deals,14107,14107,1070
2023-10-07 13:26:26,Summer sale starts now!,38027,38027,2727
2022-07-09 08:02:37,Don't miss out on these fantastic deals,62682,40481,3013
2023-04-26 02:38:53,New arrivals just for you,21219,6238,791
2022-07-08 05:50:29,Don't miss out on these fantastic deals,49727,41713,4849
2023-05-06 19:53:00,Summer sale starts now!,86878,40780,4621
2022-07-26 20:29:51,Don't miss out on these fantastic deals,48261,21857,75
2022-05-21 10:24:21,Summer sale starts now!,78588,21198,2927
2023-11-26 08:05:58,Don't miss out on these fantastic deals,65590,25099,567
2023-07-14 02:26:25,Summer sale starts now!,48527,16163,940
2023-11-24 08:40:33,Summer sale starts now!,72897,48542,4760
2022-02-16 12:54:24,Limited time offer: 65% off!,65701,15344,251
2023-04-21 22:21:25,Don't miss out on these fantastic deals,18587,18041,1986
2022-10-04 06:51:57,Don't miss out on these fantastic deals,67235,19239,830
2022-08-30 15:28:21,Don't miss out on these fantastic deals,54949,18654,3511
2023-11-23 12:52:30,Your weekly newsletter,44988,28300,1188
2023-05-15 13:12:59,New arrivals just for you,91232,19493,408
2023-07-30 19:03:36,Summer sale starts now!,19804,19804,3928
2022-10-12 21:24:07,Your weekly newsletter,24658,24658,1794
2022-10-11 05:36:21,Don't miss out on these fantastic deals,43398,40767,635
2022-08-01 07:35:04,Your weekly newsletter,12391,12391,2778
2023-07-20 00:55:11,New arrivals just for you,65375,33267,2510
2023-09-27 15:51:38,Summer sale starts now!,61243,43176,4139
2023-10-30 14:04:08,Limited time offer: 65% off!,16603,16603,3334
2023-03-30 10:14:12,Your weekly newsletter,93144,11699,165
2023-03-12 17:49:59,Your weekly newsletter,85720,33495,1478
2022-01-13 22:12:43,Your weekly newsletter,14279,14279,2655
2023-06-16 11:23:23,New arrivals just for you,3323,3323,539
2022-12-19 04:38:18,New arrivals just for you,86133,27367,4253
2022-11-11 10:24:11,Limited time offer: 65% off!,89874,1714,1663
2022-09-28 01:01:35,New arrivals just for you,11218,11218,4519
2022-02-07 21:57:57,Limited time offer: 65% off!,2461,2461,2249
2022-08-28 03:28:28,Don't miss out on these fantastic deals,88366,40307,2797
2023-04-04 11:38:39,Summer sale starts now!,29891,17891,2411
2023-10-15 04:01:16,Limited time offer: 65% off!,76923,42160,4062
2023-08-06 20:27:47,Limited time offer: 65% off!,28857,4244,3038
2022-05-01 15:54:39,New arrivals just for you,70891,47905,1449
2023-07-11 22:08:18,New arrivals just for you,98499,37606,3103
2023-12-20 15:50:35,Your weekly newsletter,96052,39185,649
2023-02-01 22:10:22,New arrivals just for you,42628,6282,4665
2023-09-30 10:20:20,Summer sale starts now!,61421,26242,633
2022-05-25 09:25:43,New arrivals just for you,32951,30847,2435
2023-11-28 14:01:47,Limited time offer: 65% off!,8737,8737,4250
2022-10-24 20:58:31,Summer sale starts now!,89602,6555,1110
2022-12-29 07:54:14,New arrivals just for you,27375,3679,2487
2023-10-30 20:58:41,New arrivals just for you,36645,13653,2696
2022-01-22 23:40:31,Limited time offer: 65% off!,19800,19800,281
2023-09-20 06:51:33,Limited time offer: 65% off!,71215,11989,1887
2023-12-07 23:43:16,Don't miss out on these fantastic deals,21928,2100,1835
2022-12-24 16:52:10,Summer sale starts now!,26888,15069,3588
2023-09-03 04:27:54,Your weekly newsletter,54744,8021,2839
2022-02-10 02:04:53,Your weekly newsletter,40325,40325,4200
2023-04-28 05:54:58,New arrivals just for you,23696,19690,1064
2022-03-08 20:29:08,New arrivals just for you,55656,36666,1636
2023-08-31 14:17:43,Summer sale starts now!,1594,1594,591
2023-09-25 19:40:46,New arrivals just for you,37506,23111,641
2022-02-01 11:10:36,Don't miss out on these fantastic deals,64661,11102,961
2022-11-29 03:20:52,Don't miss out on these fantastic deals,88145,42769,3218
2023-04-04 21:08:06,Summer sale starts now!,57853,34935,963
2022-12-24 21:03:30,Your weekly newsletter,78815,12991,2394
2022-08-23 05:46:19,Summer sale starts now!,26058,26058,1616
2023-02-19 14:17:16,New arrivals just for you,71162,42503,2204
2023-10-02 22:48:40,Don't miss out on these fantastic deals,43472,33360,1939
2023-10-29 08:12:29,New arrivals just for you,25433,9445,1129
2022-08-31 03:51:23,Your weekly newsletter,63802,13361,254
2022-07-20 07:41:55,Your weekly newsletter,86135,1318,1318
2023-11-12 20:18:33,New arrivals just for you,49053,8118,3581
2023-07-11 15:59:49,Don't miss out on these fantastic deals,57230,40701,963
2023-06-05 08:01:48,Limited time offer: 65% off!,48061,20965,4442
2022-08-31 17:29:12,Don't miss out on these fantastic deals,74612,6576,3006
2022-07-01 19:58:44,New arrivals just for you,36000,11085,1471
2022-10-12 00:52:43,New arrivals just for you,47755,45819,2012
2023-10-21 07:19:58,Don't miss out on these fantastic deals,35467,32160,4195
2023-09-04 17:31:07,New arrivals just for you,80205,43726,2130
2023-05-12 01:44:14,Your weekly newsletter,13994,7699,2554
2022-03-29 12:05:28,Summer sale starts now!,41955,41955,4952
2023-01-19 13:32:35,Don't miss out on these fantastic deals,38386,36046,4865
2023-02-12 16:23:36,Your weekly newsletter,10853,7373,3858
2022-05-28 13:59:35,New arrivals just for you,82096,48024,4167
2022-06-15 15:02:33,Limited time offer: 65% off!,25072,1641,1641
2023-06-07 03:52:22,Summer sale starts now!,38645,38645,88
2022-04-07 03:14:23,Limited time offer: 65% off!,98795,4094,454
2022-08-20 22:37:06,Your weekly newsletter,22424,22424,2098
2023-08-13 19:58:30,Summer sale starts now!,1516,1516,1516
2022-10-28 20:25:44,New arrivals just for you,24622,4641,4263
2022-12-09 18:35:43,New arrivals just for you,79441,32763,4666
2023-04-18 14:49:23,Don't miss out on these fantastic deals,54932,44464,4416
2023-10-04 23:00:59,Limited time offer: 65% off!,93443,28680,736
2022-08-25 18:12:21,Your weekly newsletter,2982,2982,1581
2022-07-03 12:34:04,Limited time offer: 65% off!,43195,43195,1118
2023-09-23 09:02:59,Your weekly newsletter,33683,26221,1187
2023-08-27 20:07:52,Your weekly newsletter,11002,11002,2044
2022-01-24 11:32:58,Don't miss out on these fantastic deals,47484,47484,653
2022-12-08 06:58:37,New arrivals just for you,13783,13783,1169
2023-01-15 05:05:13,Don't miss out on these fantastic deals,36890,33441,2426
2023-11-03 06:34:21,Don't miss out on these fantastic deals,49137,28878,3756
2022-12-10 21:04:59,Limited time offer: 65% off!,25285,5749,4579
2023-10-19 00:05:00,Don't miss out on these fantastic deals,72496,20702,1773
2023-05-28 01:09:21,Limited time offer: 65% off!,30997,9042,1478
2022-05-31 16:32:09,Limited time offer: 65% off!,32604,10386,3821
2023-03-06 11:54:51,Limited time offer: 65% off!,34953,11827,779
2023-02-21 08:24:14,Summer sale starts now!,39845,24657,4744
2023-03-21 15:20:59,Summer sale starts now!,8753,8753,2833
2023-05-13 16:23:27,Summer sale starts now!,48592,15427,2002
2023-12-18 14:59:19,Summer sale starts now!,42140,16656,4064
2022-08-03 13:36:23,New arrivals just for you,39623,25246,4984
2023-12-14 14:56:52,New arrivals just for you,72611,13113,1334
2023-09-27 22:54:44,Limited time offer: 65% off!,94460,45791,2856
2022-01-21 10:53:22,New arrivals just for you,28705,28705,3851
2023-01-21 06:39:15,New arrivals just for you,40607,7000,4172
2022-05-13 11:00:19,Your weekly newsletter,37437,4445,4445
2022-05-05 15:52:08,Your weekly newsletter,88931,7292,4795
2022-03-09 18:37:37,Don't miss out on these fantastic deals,15899,15899,818
2023-07-03 20:34:04,Summer sale starts now!,67316,4388,3161
2022-09-22 08:12:11,New arrivals just for you,29780,13242,2488
2022-05-30 22:11:23,New arrivals just for you,20625,20625,464
2023-10-08 18:31:41,Your weekly newsletter,17585,17585,1797
2023-04-12 12:46:34,Don't miss out on these fantastic deals,2036,2036,2036
2022-10-15 19:14:53,Limited time offer: 65% off!,38294,13098,4779
2023-11-05 01:48:08,New arrivals just for you,63832,38197,4598
2022-09-09 20:19:39,New arrivals just for you,78418,48852,2938
2022-02-18 08:55:35,Don't miss out on these fantastic deals,13011,13011,4474
2022-10-07 13:50:06,Limited time offer: 65% off!,5995,3733,3733
2023-04-15 12:04:48,Your weekly newsletter,87661,19800,144
2022-06-22 19:44:50,Limited time offer: 65% off!,86686,615,615
2023-01-30 01:33:13,New arrivals just for you,39399,15395,4070
2023-03-09 19:28:24,Don't miss out on these fantastic deals,85505,28790,446
2023-12-11 17:45:42,Limited time offer: 65% off!,99230,28969,1866
2022-08-18 15:44:54,Your weekly newsletter,34385,34385,4004
2023-05-28 01:36:08,Summer sale starts now!,90162,25430,4058
2023-08-10 12:48:38,Your weekly newsletter,69483,41398,1266
2022-08-21 01:18:12,Limited time offer: 65% off!,85835,32724,1039
2022-10-09 19:24:18,Limited time offer: 65% off!,15516,15516,4919
2022-01-17 09:20:34,Your weekly newsletter,82396,23920,3427
2022-07-19 03:54:45,Don't miss out on these fantastic deals,8789,8789,439
2022-06-24 04:43:31,Your weekly newsletter,39798,5794,3962
2022-05-31 22:08:38,New arrivals just for you,53365,49488,1013
2022-09-26 03:38:11,Limited time offer: 65% off!,73906,13696,1488
2023-09-14 22:40:52,Don't miss out on these fantastic deals,18389,18389,3142
2023-06-24 20:19:46,Limited time offer: 65% off!,81807,7899,1684
2022-02-14 05:40:29,Don't miss out on these fantastic deals,84595,18514,63
2023-11-20 13:54:24,Don't miss out on these fantastic deals,21965,11262,2316
2022-12-20 13:36:18,Your weekly newsletter,95335,7378,67
2023-07-01 22:03:41,Limited time offer: 65% off!,88935,1595,1595
2022-10-09 10:38:54,Don't miss out on these fantastic deals,71928,26390,781
2022-02-23 13:00:31,Summer sale starts now!,85307,22690,2980
2023-08-06 15:34:43,Don't miss out on these fantastic deals,90385,14660,368
2023-02-25 05:17:54,Summer sale starts now!,6170,3057,1242
2022-04-09 19:44:33,Your weekly newsletter,83321,5521,3861
2022-05-04 20:34:24,Limited time offer: 65% off!,96299,47729,3890
2022-10-27 11:40:03,Summer sale starts now!,19438,14635,3444
2023-08-25 15:40:05,Summer sale starts now!,10059,10059,3851
2023-03-28 05:41:41,New arrivals just for you,3854,3854,1663
2023-05-29 01:48:47,Don't miss out on these fantastic deals,68555,25386,2618
2022-12-16 15:00:03,New arrivals just for you,99635,29644,3068
2022-01-25 13:27:04,Summer sale starts now!,35354,16430,4010
2023-05-09 08:17:10,Don't miss out on these fantastic deals,46746,19537,367
2023-01-20 23:19:19,Summer sale starts now!,38825,3716,3716
2023-03-22 07:41:55,Limited time offer: 65% off!,40332,20000,4005
2022-10-26 10:45:41,Limited time offer: 65% off!,2343,2343,258
2022-09-07 21:55:37,Limited time offer: 65% off!,50834,33381,451
2022-08-12 22:30:36,Your weekly newsletter,75415,37164,433
2023-04-21 23:29:04,Your weekly newsletter,73113,27450,1168
2023-02-09 19:53:24,Limited time offer: 65% off!,52534,19481,4013
2022-08-30 00:09:47,New arrivals just for you,84167,45159,1717
2022-04-09 23:46:55,New arrivals just for you,80856,3968,2581
2023-09-04 07:51:36,New arrivals just for you,86981,39153,3386
2023-11-24 06:02:34,New arrivals just for you,10345,8676,1873
2023-04-04 22:14:17,Don't miss out on these fantastic deals,20303,20303,142
2022-03-02 12:29:17,Don't miss out on these fantastic deals,45830,28212,3154
2023-02-01 00:00:54,Limited time offer: 65% off!,33459,22816,1391
2022-10-09 04:21:13,New arrivals just for you,19638,19638,4973
2023-01-06 01:17:51,New arrivals just for you,83677,21090,2522
2023-02-28 17:44:20,Summer sale starts now!,3343,3343,2249
2022-10-21 03:49:41,Your weekly newsletter,67672,31353,1236
2022-11-14 18:40:05,Summer sale starts now!,65358,40473,4241
2023-08-22 04:40:47,Summer sale starts now!,31384,31384,733
2022-08-27 07:05:06,New arrivals just for you,55007,26839,597
2022-04-19 15:55:37,Limited time offer: 65% off!,30216,21081,4880
2022-11-22 20:11:32,Limited time offer: 65% off!,56187,42399,4693
2023-06-05 16:09:20,Don't miss out on these fantastic deals,95001,44922,734
2023-04-25 00:55:11,New arrivals just for you,10537,1973,1134
2023-11-12 19:44:56,Your weekly newsletter,33407,30384,1573
2023-11-18 16:28:24,Your weekly newsletter,92085,17837,454
2023-12-02 10:30:26,Summer sale starts now!,55051,3079,3079
2022-10-26 09:31:08,New arrivals just for you,99277,39110,3485
2022-03-05 09:22:22,Don't miss out on these fantastic deals,29373,3383,2643
2022-04-21 10:57:15,Limited time offer: 65% off!,25380,3700,1309
2022-12-10 08:01:32,Limited time offer: 65% off!,56005,30881,2620
2022-04-03 10:11:38,Limited time offer: 65% off!,63166,21535,1132
2023-04-12 10:41:25,Limited time offer: 65% off!,41965,6580,3386
2023-07-03 10:07:53,Your weekly newsletter,76658,49843,2847
2022-01-16 07:17:25,Don't miss out on these fantastic deals,56207,20698,4654
